Mes,SuperFamily,Familia,Codigo Producto,Venta 2024,Venta 2023,Venta 2022,Projection
1,Invierno,Bruni,1129ANB310888,5.0,,,11.0
1,Invierno,Bruni,1129ANB312903,2.0,,,8.0
1,Invierno,Bruni,1129ANB313602,3.0,,,9.0
1,Invierno,Bruni,1129ANB313916,8.0,,,10.0
1,Invierno,Bruni,1129ANB314850,4.0,,,9.0
1,Invierno,Bruni,1129ANB316890,5.0,,,9.0
1,Invierno,Bruni,1129ANB317007,5.0,,,10.0
1,Invierno,Bruni,1129ANB318003,3.0,,,8.0
1,Invierno,Bruni,1129ANB318902,8.0,,,16.0
1,Invierno,Diana,1340IMK010002,15.0,17.0,,20.0
1,Invierno,Diana,1340IMK010003,9.0,13.0,,19.0
1,Invierno,Diana,1340IMK010004,11.0,18.0,,24.0
1,Invierno,Diana,1340IMK010005,9.0,11.0,,20.0
1,Invierno,Diana,1340IMK010006,23.0,15.0,,24.0
1,Invierno,Diana,1340IMK010007,14.0,13.0,,28.0
1,Invierno,Diana,1340IMK010008,19.0,21.0,,48.0
1,Invierno,Diana,1340IMK010009,8.0,13.0,,24.0
1,Invierno,Diana,1340IMK010010,,,,3.0
1,Invierno,Diana,1340IMK010011,5.0,14.0,,20.0
1,Invierno,Diana,1340IMK010012,7.0,14.0,,15.0
1,Invierno,Extra,1155AN1010718,1.0,,,27.0
1,Invierno,Extra,1155AN1010735,,,,25.0
1,Invierno,Extra,1155AN1010740,,,,11.0
1,Invierno,Extra,1155AN1010769,,,,21.0
1,Invierno,Extra,1155AN1010772,,,,22.0
1,Invierno,Extra,1155AN1010807,,,,18.0
1,Invierno,Extra,1155AN1010811,,,,21.0
1,Invierno,Extra,1155AN1010829,,,,26.0
1,Invierno,Extra,1155AN1010875,,,,11.0
1,Invierno,Extra,1155AN1010880,,,,11.0
1,Invierno,Extra,1155AN1010888,,,,14.0
1,Invierno,Extra,1155AN1011102,5.0,,,33.0
1,Invierno,Extra,1155AN1011302,,,,27.0
1,Invierno,Extra,1155AN1012903,,,,20.0
1,Invierno,Extra,1155AN1013202,,,,20.0
1,Invierno,Extra,1155AN1013602,,,,29.0
1,Invierno,Extra,1155AN1014850,,,,2.0
1,Invierno,Extra,1155AN1015502,,,,23.0
1,Invierno,Extra,1155AN1016702,,,,24.0
1,Invierno,Extra,1155AN1016890,,,,9.0
1,Invierno,Extra,1155AN1016902,,,,17.0
1,Invierno,Extra,1155AN1018003,,,,21.0
1,Invierno,Extra,1155AN1018902,,,,47.0
1,Invierno,Glaciar,5521IM1010530,2.0,2.0,,9.0
1,Invierno,Glaciar,5521IM1010572,1.0,4.0,,12.0
1,Invierno,Glaciar,5521IM1010718,5.0,22.0,,17.0
1,Invierno,Glaciar,5521IM1010740,,,,0.0
1,Invierno,Glaciar,5521IM1010831,,,,0.0
1,Invierno,Glaciar,5521IM1010862,1.0,2.0,,9.0
1,Invierno,Glaciar,5521IM1010875,2.0,1.0,,9.0
1,Invierno,Glaciar,5521IM1010888,2.0,7.0,,18.0
1,Invierno,Glaciar,5521IM1010910,,,,0.0
1,Invierno,Glaciar,5521IM1010935,,,,1.0
1,Invierno,Glaciar,5521IM1011302,6.0,19.0,,31.0
1,Invierno,Glaciar,5521IM1012903,3.0,12.0,,10.0
1,Invierno,Glaciar,5521IM1013602,5.0,5.0,,17.0
1,Invierno,Glaciar,5521IM1015204,6.0,25.0,,23.0
1,Invierno,Glaciar,5521IM1015502,2.0,13.0,,13.0
1,Invierno,Glaciar,5521IM1017007,2.0,7.0,,15.0
1,Invierno,Glaciar,5521IM1018902,4.0,11.0,,26.0
1,Invierno,Glaciar,5521IM1019102,,,,1.0
1,Invierno,Glaciar Estampado Ac,5524IM1010138,1.0,2.0,,9.0
1,Invierno,Glaciar Estampado Ac,5524IM1010148,1.0,3.0,,15.0
1,Invierno,Glaciar Estampado Ac,5524IM1010158,1.0,4.0,,11.0
1,Invierno,Glaciar Estampado Ac,5524IM1010168,,1.0,,10.0
1,Invierno,Glaciar Estampado Ac,5524IM1010178,1.0,3.0,,9.0
1,Invierno,Glaciar Estampado Ac,5524IM1010188,1.0,4.0,,11.0
1,Invierno,Glaciar Estampado Ac,5524IM1010198,1.0,,,9.0
1,Invierno,Happy Soft,5538IM0F10001,161.0,,,27.0
1,Invierno,Happy Soft,5538IM0F10002,146.0,,,29.0
1,Invierno,Happy Soft,5538IM0F10003,118.0,,,17.0
1,Invierno,Happy Soft,5538IM0F10004,119.0,,,14.0
1,Invierno,Happy Soft,5538IM0F10005,118.0,,,15.0
1,Invierno,Happy Soft,5538IM0F10006,118.0,,,13.0
1,Invierno,Happy Soft,5538IM0F10007,110.0,,,15.0
1,Invierno,Happy Soft,5538IM0F10008,118.0,,,15.0
1,Invierno,Happy Soft,5538IM0F10009,113.0,,,12.0
1,Invierno,Happy Soft,5538IM0F10010,107.0,,,13.0
1,Invierno,Happy Soft,5538IM0F10011,111.0,,,14.0
1,Invierno,Happy Soft,5538IM0F10012,122.0,,,13.0
1,Invierno,Happy Soft,5538IM0F10013,107.0,,,13.0
1,Invierno,Happy Soft,5538IM0F10014,85.0,,,11.0
1,Invierno,Happy Soft,5538IM0F10015,107.0,,,13.0
1,Invierno,Happy Soft,5538IM0F10016,106.0,,,11.0
1,Invierno,Happy Soft,5538IM0F10017,118.0,,,16.0
1,Invierno,Happy Soft,5538IM0F10018,104.0,,,12.0
1,Invierno,Happy Soft Estampado,5539IM0F10040,81.0,,,6.0
1,Invierno,Happy Soft Estampado,5539IM0F10041,85.0,,,6.0
1,Invierno,Happy Soft Estampado,5539IM0F10042,68.0,,,5.0
1,Invierno,Happy Soft Estampado,5539IM0F10043,81.0,,,6.0
1,Invierno,Happy Soft Estampado,5539IM0F10044,74.0,,,5.0
1,Invierno,Happy Soft Estampado,5539IM0F10045,74.0,,,6.0
1,Invierno,Happy Soft Estampado,5539IM0F10046,78.0,,,7.0
1,Invierno,Happy Soft Estampado,5539IM0F10047,68.0,,,5.0
1,Invierno,Happy Soft Estampado,5539IM0F10048,72.0,,,6.0
1,Invierno,Happy Soft Estampado,5539IM0F10049,80.0,,,7.0
1,Invierno,Krehuel,1123AN1050001,9.0,5.0,9.0,7.0
1,Invierno,Krehuel,1123AN1050006,2.0,,7.0,5.0
1,Invierno,Krehuel,1123AN1050011,2.0,3.0,13.0,4.0
1,Invierno,Krehuel,1123AN1050012,15.0,6.0,27.0,11.0
1,Invierno,Krehuel,1123AN1050013,31.0,9.0,41.0,18.0
1,Invierno,Krehuel,1123AN1050015,4.0,,8.0,4.0
1,Invierno,Krehuel,1123AN1050017,20.0,7.0,27.0,14.0
1,Invierno,Krehuel,1123AN1050018,32.0,12.0,27.0,19.0
1,Invierno,Krehuel,1123AN1050020,1.0,5.0,17.0,5.0
1,Invierno,Krehuel,1123AN1050022,3.0,4.0,6.0,5.0
1,Invierno,Krehuel,1123AN1050023,7.0,3.0,11.0,4.0
1,Invierno,Krehuel,1123AN1050024,7.0,11.0,13.0,7.0
1,Invierno,Krehuel,1123AN1050025,,,4.0,2.0
1,Invierno,Krehuel,1123AN1050026,6.0,,14.0,5.0
1,Invierno,Krehuel,1123AN1050027,7.0,,13.0,6.0
1,Invierno,Krehuel,1123AN1050028,3.0,4.0,11.0,4.0
1,Invierno,Krehuel,1123AN1050030,10.0,,12.0,7.0
1,Invierno,Krehuel,1123AN1050036,,12.0,19.0,6.0
1,Invierno,Krehuel,1123AN1050037,20.0,12.0,11.0,16.0
1,Invierno,Krehuel,1123AN1050041,4.0,,4.0,3.0
1,Invierno,Krehuel,1123AN1050134,,4.0,8.0,2.0
1,Invierno,Krehuel,1123AN1050718,4.0,8.0,10.0,6.0
1,Invierno,Krehuel,1123AN1050829,3.0,8.0,10.0,5.0
1,Invierno,Krehuel,1123AN1050831,1.0,7.0,15.0,5.0
1,Invierno,Krehuel,1123AN1050888,3.0,8.0,12.0,6.0
1,Invierno,Krehuel,1123AN1051777,4.0,8.0,8.0,6.0
1,Invierno,Krehuel,1123AN1051788,5.0,2.0,9.0,6.0
1,Invierno,Krehuel,1123AN1051799,8.0,5.0,8.0,7.0
1,Invierno,Krehuel,1123AN1053602,7.0,,15.0,8.0
1,Invierno,Krehuel,1123AN1053902,4.0,3.0,9.0,3.0
1,Invierno,Krehuel,1123AN1055032,12.0,6.0,11.0,9.0
1,Invierno,Krehuel,1123AN1055502,9.0,3.0,13.0,5.0
1,Invierno,Krehuel,1123AN1056902,3.0,,5.0,2.0
1,Invierno,Krehuel,1123AN1058003,8.0,,10.0,5.0
1,Invierno,Krehuel Estampado,1119AN1050472,2.0,,5.0,3.0
1,Invierno,Krehuel Estampado,1119AN1050475,,,10.0,3.0
1,Invierno,Krehuel Estampado,1119AN1050477,1.0,5.0,5.0,4.0
1,Invierno,Krehuel Estampado,1119AN1050478,1.0,,7.0,4.0
1,Invierno,Krehuel Estampado,1119AN1050481,2.0,5.0,9.0,3.0
1,Invierno,Krehuel Estampado,1119AN1050482,1.0,,3.0,2.0
1,Invierno,Krehuel Estampado,1119AN1050487,,5.0,9.0,3.0
1,Invierno,Krehuel Estampado,1119AN1050488,,,2.0,3.0
1,Invierno,Krehuel Estampado,1119AN1050489,,,17.0,6.0
1,Invierno,Mandala,5526IMK010101,61.0,32.0,37.0,33.0
1,Invierno,Mandala,5526IMK010119,36.0,31.0,36.0,27.0
1,Invierno,Mandala,5526IMK010503,91.0,47.0,40.0,35.0
1,Invierno,Mandala,5526IMK010504,72.0,37.0,42.0,31.0
1,Invierno,Mandala,5526IMK010507,45.0,23.0,37.0,27.0
1,Invierno,Mandala,5526IMK013002,,,,4.0
1,Invierno,Mandala,5526IMK013051,,,,4.0
1,Invierno,Mandala,5526IMK013307,,,,4.0
1,Invierno,Mandala,5526IMK013401,,,,4.0
1,Invierno,Mandala,5526IMK013502,,,,4.0
1,Invierno,Mandala,5526IMK013505,,,,4.0
1,Invierno,Mandala,5526IMK013506,,,,4.0
1,Invierno,Mandala,5526IMK013601,,,,4.0
1,Invierno,Mandala,5526IMK013603,,,,4.0
1,Invierno,Mandala,5526IMK013703,,,,4.0
1,Invierno,Mandala,5526IMK013709,,,,4.0
1,Invierno,Mandala,5526IMK017804,64.0,34.0,39.0,32.0
1,Invierno,Mandala,5526IMK017829,51.0,36.0,42.0,31.0
1,Invierno,Mandala,5526IMK017832,75.0,35.0,39.0,30.0
1,Invierno,Mandala,5526IMK017864,76.0,37.0,37.0,32.0
1,Invierno,Mandala,5526IMK017865,39.0,36.0,37.0,27.0
1,Invierno,Mosaico,5617IM8X10001,1.0,,,14.0
1,Invierno,Mosaico,5617IM8X10002,1.0,,,12.0
1,Invierno,Mosaico,5617IM8X10003,2.0,,,13.0
1,Invierno,Mosaico,5617IM8X10004,7.0,,,14.0
1,Invierno,Mosaico,5617IM8X10006,3.0,,,16.0
1,Invierno,Mosaico,5617IM8X10007,1.0,,,15.0
1,Invierno,Mosaico,5617IM8X10008,3.0,,,13.0
1,Invierno,Mosaico,5617IM8X10009,1.0,,,12.0
1,Invierno,Mosaico,5617IM8X10010,2.0,,,11.0
1,Invierno,Mosaico,5617IM8X10011,4.0,,,17.0
1,Invierno,Nako Melange,5614IM0D10091,15.0,21.0,79.0,38.0
1,Invierno,Nako Melange,5614IM0D10092,14.0,18.0,66.0,35.0
1,Invierno,Nako Melange,5614IM0D10093,20.0,21.0,59.0,31.0
1,Invierno,Nako Melange,5614IM0D10094,1.0,7.0,39.0,10.0
1,Invierno,Nako Melange,5614IM0D10095,9.0,17.0,43.0,21.0
1,Invierno,Nako Melange,5614IM0D10096,5.0,17.0,42.0,15.0
1,Invierno,Nako Melange,5614IM0D10097,5.0,7.0,35.0,14.0
1,Invierno,Nako Melange,5614IM0D10098,9.0,16.0,43.0,14.0
1,Invierno,Nako Melange,5614IM0D10099,4.0,13.0,39.0,11.0
1,Invierno,Sport Ukryl,5256IM0K10210,8.0,19.0,,31.0
1,Invierno,Sport Ukryl,5256IM0K10290,31.0,47.0,,50.0
1,Invierno,Sport Ukryl,5256IM0K10386,7.0,11.0,,13.0
1,Invierno,Sport Ukryl,5256IM0K10432,6.0,11.0,,11.0
1,Invierno,Sport Ukryl,5256IM0K10465,8.0,5.0,,10.0
1,Invierno,Sport Ukryl,5256IM0K10575,10.0,11.0,,18.0
1,Invierno,Sport Ukryl,5256IM0K10586,7.0,21.0,,30.0
1,Invierno,Sport Ukryl,5256IM0K10590,6.0,22.0,,26.0
1,Invierno,Sport Ukryl,5256IM0K10617,6.0,8.0,,10.0
1,Invierno,Sport Ukryl,5256IM0K10664,17.0,6.0,,14.0
1,Invierno,Sport Ukryl,5256IM0K10685,17.0,6.0,,11.0
1,Invierno,Sport Ukryl,5256IM0K10690,5.0,8.0,,16.0
1,Invierno,Sport Ukryl,5256IM0K10752,9.0,8.0,,19.0
1,Invierno,Sport Ukryl,5256IM0K10795,6.0,9.0,,17.0
1,Invierno,Sport Ukryl,5256IM0K10800,11.0,22.0,,21.0
1,Invierno,Sport Ukryl,5256IM0K10843,8.0,4.0,,18.0
1,Invierno,Sport Ukryl,5256IM0K11302,19.0,18.0,,28.0
1,Invierno,Sport Ukryl,5256IM0K12903,9.0,8.0,,14.0
1,Invierno,Sport Ukryl,5256IM0K13916,5.0,,,5.0
1,Invierno,Super Economico 100 gr,1150AN0T10033,45.0,101.0,142.0,89.0
1,Invierno,Super Economico 100 gr,1150AN0T10041,37.0,60.7,103.0,70.0
1,Invierno,Super Economico 100 gr,1150AN0T10425,22.0,67.0,139.0,82.0
1,Invierno,Super Economico 100 gr,1150AN0T10712,13.0,70.0,101.0,67.0
1,Invierno,Super Economico 100 gr,1150AN0T10718,39.0,92.0,154.0,100.0
1,Invierno,Super Economico 100 gr,1150AN0T10735,90.0,153.0,207.0,145.0
1,Invierno,Super Economico 100 gr,1150AN0T10740,40.0,85.0,137.0,93.0
1,Invierno,Super Economico 100 gr,1150AN0T10769,37.0,82.0,136.0,88.0
1,Invierno,Super Economico 100 gr,1150AN0T10772,61.0,87.0,140.0,91.0
1,Invierno,Super Economico 100 gr,1150AN0T10807,39.0,63.0,124.0,76.0
1,Invierno,Super Economico 100 gr,1150AN0T10811,96.0,159.0,240.0,126.0
1,Invierno,Super Economico 100 gr,1150AN0T10829,49.0,101.5,215.0,125.0
1,Invierno,Super Economico 100 gr,1150AN0T10875,32.0,59.0,150.0,80.0
1,Invierno,Super Economico 100 gr,1150AN0T11102,127.0,200.0,313.0,171.0
1,Invierno,Super Economico 100 gr,1150AN0T11302,39.0,100.0,233.0,108.0
1,Invierno,Super Economico 100 gr,1150AN0T12903,32.0,73.0,165.0,82.0
1,Invierno,Super Economico 100 gr,1150AN0T13202,39.0,96.0,134.0,85.0
1,Invierno,Super Economico 100 gr,1150AN0T13602,74.0,145.0,298.0,144.0
1,Invierno,Super Economico 100 gr,1150AN0T13916,34.0,58.0,114.0,78.0
1,Invierno,Super Economico 100 gr,1150AN0T14850,49.0,81.9,135.0,89.0
1,Invierno,Super Economico 100 gr,1150AN0T15032,51.0,105.0,147.0,92.0
1,Invierno,Super Economico 100 gr,1150AN0T16702,59.0,106.0,168.0,112.0
1,Invierno,Super Economico 100 gr,1150AN0T16902,35.0,58.0,122.0,76.0
1,Invierno,Super Economico 100 gr,1150AN0T17007,36.0,77.0,151.0,78.0
1,Invierno,Super Economico 100 gr,1150AN0T18003,50.0,87.0,157.0,97.0
1,Invierno,Super Economico 100 gr,1150AN0T18902,121.0,210.0,403.0,246.0
1,Invierno,Super Económico 50g,1153AN0T50033,17.5,32.0,9.0,21.0
1,Invierno,Super Económico 50g,1153AN0T50041,,9.0,4.0,6.0
1,Invierno,Super Económico 50g,1153AN0T50425,3.5,17.0,3.0,9.0
1,Invierno,Super Económico 50g,1153AN0T50712,,4.0,11.0,6.0
1,Invierno,Super Económico 50g,1153AN0T50718,4.0,8.0,12.0,8.0
1,Invierno,Super Económico 50g,1153AN0T50735,36.5,25.0,16.0,27.0
1,Invierno,Super Económico 50g,1153AN0T50740,20.5,22.0,10.0,17.0
1,Invierno,Super Económico 50g,1153AN0T50769,4.8,19.0,11.0,11.0
1,Invierno,Super Económico 50g,1153AN0T50772,9.5,17.0,17.0,12.0
1,Invierno,Super Económico 50g,1153AN0T50807,6.5,10.0,7.0,9.0
1,Invierno,Super Económico 50g,1153AN0T50811,19.5,23.0,13.0,21.0
1,Invierno,Super Económico 50g,1153AN0T50829,9.0,13.0,12.0,11.0
1,Invierno,Super Económico 50g,1153AN0T50875,,5.0,6.0,6.0
1,Invierno,Super Económico 50g,1153AN0T51102,59.5,30.0,18.0,28.0
1,Invierno,Super Económico 50g,1153AN0T51302,9.0,16.0,10.0,10.0
1,Invierno,Super Económico 50g,1153AN0T52903,2.0,11.0,5.0,7.0
1,Invierno,Super Económico 50g,1153AN0T53202,12.5,12.0,11.0,14.0
1,Invierno,Super Económico 50g,1153AN0T53602,21.0,14.0,11.0,12.0
1,Invierno,Super Económico 50g,1153AN0T53916,19.0,18.0,7.0,9.0
1,Invierno,Super Económico 50g,1153AN0T54850,3.5,13.0,8.0,11.0
1,Invierno,Super Económico 50g,1153AN0T55032,27.5,17.0,9.0,18.0
1,Invierno,Super Económico 50g,1153AN0T56702,42.5,36.0,18.0,23.0
1,Invierno,Super Económico 50g,1153AN0T56902,3.0,6.0,2.0,5.0
1,Invierno,Super Económico 50g,1153AN0T57007,,8.0,6.0,7.0
1,Invierno,Super Económico 50g,1153AN0T58003,8.0,11.0,9.0,11.0
1,Invierno,Super Económico 50g,1153AN0T58902,48.0,28.0,27.0,28.0
1,Invierno,Terra,5541IM0D10001,,,,6.0
1,Invierno,Terra,5541IM0D10002,,,,5.0
1,Invierno,Terra,5541IM0D10003,,,,7.0
1,Invierno,Terra,5541IM0D10004,,,,6.0
1,Invierno,Terra,5541IM0D10005,,,,6.0
1,Invierno,Terra,5541IM0D10006,,,,5.0
1,Invierno,Tiramisu,5540IM0D10001,,,,6.0
1,Invierno,Tiramisu,5540IM0D10002,,,,4.0
1,Invierno,Tiramisu,5540IM0D10003,,,,5.0
1,Invierno,Tiramisu,5540IM0D10004,,,,4.0
1,Invierno,Tiramisu,5540IM0D10005,,,,4.0
1,Invierno,Tiramisu,5540IM0D10006,,,,4.0
1,Invierno,Tiramisu,5540IM0D10007,,,,4.0
1,Invierno,Tiramisu,5540IM0D10008,,,,4.0
1,Invierno,Tiramisu,5540IM0D10009,,,,4.0
1,Invierno,Tiramisu,5540IM0D10010,,,,4.0
1,Invierno,Ukryl Estampado,1106AN1010004,7.0,,,17.0
1,Invierno,Ukryl Estampado,1106AN1010007,4.0,,,18.0
1,Invierno,Ukryl Estampado,1106AN1010016,5.0,,,19.0
1,Invierno,Ukryl Estampado,1106AN1010021,4.0,,,12.0
1,Invierno,Ukryl Estampado,1106AN1010024,6.0,,,23.0
1,Invierno,Ukryl Estampado,1106AN1010027,5.0,,,18.0
1,Invierno,Ukryl Estampado,1106AN1010029,2.0,,,12.0
1,Invierno,Ukryl Estampado,1106AN1010031,6.0,,,14.0
1,Invierno,Ukryl Estampado,1106AN1010041,3.0,,,19.0
1,Invierno,Ukryl Estampado,1106AN1010062,3.0,,,16.0
1,Invierno,Ukryl Estampado,1106AN1010064,4.0,,,17.0
1,Invierno,Ukryl Estampado,1106AN1010065,4.0,,,7.0
1,Invierno,Ukryl Estampado,1106AN1010077,8.0,,,19.0
1,Invierno,Ukryl Estampado,1106AN1010082,4.0,,,14.0
1,Invierno,Ukryl Estampado,1106AN1010085,3.0,,,17.0
1,Invierno,Ukryl Estampado,1106AN1010103,2.0,,,17.0
1,Invierno,Ukryl Estampado,1106AN1010118,,,,0.0
1,Invierno,Ukryl Estampado,1106AN1010125,5.4,,,17.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010022,31.0,45.0,65.0,35.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010033,37.0,34.0,119.0,46.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010134,32.0,30.0,12.0,36.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010219,16.0,,,10.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010425,15.0,16.0,91.0,27.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010712,,30.0,44.0,14.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010718,75.0,65.0,136.0,97.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010728,15.0,10.0,84.0,35.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010732,28.0,33.4,77.0,40.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010735,101.0,92.0,121.0,86.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010740,54.0,44.0,85.0,62.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010769,48.0,66.0,107.0,55.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010772,33.0,40.5,88.0,43.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010807,17.0,37.0,91.0,35.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010811,129.0,118.0,209.0,121.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010829,49.0,38.0,93.0,60.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,36.0,59.0,125.0,57.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,31.0,46.6,100.0,56.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,24.0,26.0,97.0,42.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,45.0,54.0,106.0,60.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,55.0,69.0,152.0,106.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,17.0,62.0,48.0,45.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,280.0,287.0,312.0,227.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,96.0,140.0,178.0,139.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1011777,20.0,26.0,16.0,21.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1011788,18.0,24.0,18.0,20.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1011799,20.0,28.0,16.0,22.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,32.0,38.0,95.0,39.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,32.0,53.0,128.0,48.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,53.0,37.0,104.0,50.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,32.0,29.0,84.0,48.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,81.0,140.0,236.0,127.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,39.0,49.0,114.0,56.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,30.0,38.0,108.0,50.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,39.0,33.0,102.0,45.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,42.0,36.0,86.0,51.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,53.0,36.0,52.0,58.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,37.0,32.0,89.0,43.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015033,27.0,19.0,37.0,29.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015102,52.0,65.0,74.0,48.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015204,78.0,44.4,125.0,83.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015302,34.0,31.0,75.0,40.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1015502,49.0,60.0,80.0,61.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1016202,27.0,42.0,68.0,34.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1016402,28.0,38.0,86.0,35.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,57.0,75.0,136.0,85.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,21.0,29.0,55.0,32.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,43.0,78.0,64.0,65.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,23.0,36.0,88.0,43.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,18.0,34.0,81.0,41.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,39.0,32.5,91.0,49.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,20.0,36.0,62.0,36.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,38.0,66.0,84.0,48.0
1,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,249.0,295.0,325.0,329.0
1,Invierno,Vizon Anatolia,5605IMD180837,4.0,4.0,47.0,13.0
1,Invierno,Vizon Anatolia,5605IMD180838,,4.0,70.0,13.0
1,Invierno,Vizon Anatolia,5605IMD181027,3.0,1.0,40.0,7.0
1,Invierno,Vizon Anatolia,5605IMD181031,,,51.0,8.0
1,Invierno,Vizon Anatolia,5605IMD181323,6.0,3.0,62.0,12.0
1,Invierno,Vizon Anatolia,5605IMD181324,1.0,2.0,63.0,11.0
1,Invierno,Vizon Anatolia,5605IMD181327,3.0,2.0,48.0,8.0
1,Invierno,Vizon Anatolia,5605IMD181490,5.0,4.0,63.0,13.0
1,Invierno,Vizon Anatolia,5605IMD181617,2.0,4.0,46.0,10.0
2,Bebé,Baby Jakard,5602IMD181306,4.0,8.0,,6.0
2,Bebé,Baby Jakard,5602IMD181307,3.0,2.0,,5.0
2,Bebé,Baby Jakard,5602IMD181309,6.0,5.0,,3.0
2,Bebé,Baby Jakard,5602IMD181310,2.0,6.0,,5.0
2,Bebé,Baby Jakard,5602IMD181311,1.0,3.0,,4.0
2,Bebé,Baby Jakard,5602IMD181315,6.0,5.0,,7.0
2,Bebé,Baby Jakard,5602IMD181316,5.0,7.0,,6.0
2,Bebé,Baby Jakard,5602IMD181317,3.0,5.0,,6.0
2,Bebé,Baby Jakard,5602IMD181318,,2.0,,4.0
2,Bebé,Baby Jakard,5602IMD181319,3.0,8.0,,7.0
2,Bebé,Baby Soft,1148AN1010003,81.0,38.0,77.0,50.0
2,Bebé,Baby Soft,1148AN1010014,38.0,22.0,37.0,29.0
2,Bebé,Baby Soft,1148AN1010024,27.0,20.0,23.0,21.0
2,Bebé,Baby Soft,1148AN1010026,84.0,50.0,55.0,52.0
2,Bebé,Baby Soft,1148AN1010034,57.0,34.0,35.0,38.0
2,Bebé,Baby Soft,1148AN1010039,44.0,31.0,42.0,35.0
2,Bebé,Baby Soft,1148AN1010041,51.0,40.0,37.0,33.0
2,Bebé,Baby Soft,1148AN1010050,22.0,13.0,28.0,21.0
2,Bebé,Baby Soft,1148AN1010081,63.4,43.0,52.0,45.0
2,Bebé,Baby Soft,1148AN1010229,64.3,42.0,31.0,41.0
2,Bebé,Baby Soft,1148AN1010439,43.0,32.0,34.0,33.0
2,Bebé,Baby Soft,1148AN1010730,35.0,26.0,33.0,30.0
2,Bebé,Baby Soft,1148AN1010734,64.0,30.8,34.0,38.0
2,Bebé,Baby Soft,1148AN1010812,50.0,30.5,19.0,24.0
2,Bebé,Baby Soft,1148AN1010831,28.0,37.1,23.0,28.0
2,Bebé,Baby Soft,1148AN1010875,37.0,31.0,35.0,33.0
2,Bebé,Baby Soft,1148AN1010888,64.0,46.3,55.0,42.0
2,Bebé,Baby Soft,1148AN1011102,237.6,163.3,179.0,160.0
2,Bebé,Baby Soft,1148AN1011302,86.0,74.0,56.0,63.0
2,Bebé,Baby Soft,1148AN1013401,37.0,27.0,25.0,26.0
