Mes,SuperFamily,Familia,Codigo Producto,Venta 2025,Venta 2024,Venta 2023,Venta 2022,Projection 2025,Projection 2026
10,Invierno,Bonbon Classic,5248IM0108322,,7.0,5.0,7.0,18.14965806316785,0.0
10,Invierno,Bonbon Classic,5248IM0108402,,9.0,6.0,3.0,20.91447918479573,0.0
10,Invierno,Bonbon Classic,5248IM0108404,,5.0,,18.0,16.12189613489776,0.0
10,Invierno,Bonbon Classic,5248IM0108488,,4.0,8.0,23.0,21.17941290406721,0.0
10,Invierno,Bonbon Classic,5248IM0108769,,5.0,6.0,9.0,24.752621528087527,0.0
10,Invierno,Sport Ukryl,5256IM0K10210,,17.5,9.0,11.0,35.215805146238274,0.0
10,Invierno,Sport Ukryl,5256IM0K10290,,0.5,3.0,12.0,56.11160310723922,0.0
10,Invierno,Sport Ukryl,5256IM0K10386,,8.5,7.0,,15.230292271964933,0.0
10,Invierno,Sport Ukryl,5256IM0K10432,,,8.0,3.0,13.195737171405831,0.0
10,Invierno,Sport Ukryl,5256IM0K10465,,,6.0,1.0,11.837102713603432,0.0
10,Invierno,Sport Ukryl,5256IM0K10575,,12.0,12.0,3.0,21.024868234492185,0.0
10,Invierno,Sport Ukryl,5256IM0K10586,,12.0,2.0,,34.64517867396126,0.0
10,Invierno,Sport Ukryl,5256IM0K10590,,9.0,4.0,2.0,29.75409462587261,0.0
10,Invierno,Sport Ukryl,5256IM0K10617,,9.0,4.0,3.0,12.091846674441385,0.0
10,Invierno,Sport Ukryl,5256IM0K10664,,8.0,6.0,1.0,15.913006087010638,0.0
10,Invierno,Sport Ukryl,5256IM0K10685,,2.5,2.0,6.0,13.178754240683306,0.0
10,Invierno,Sport Ukryl,5256IM0K10690,,3.0,,3.0,18.307599318887377,0.0
10,Invierno,Sport Ukryl,5256IM0K10752,,12.0,,7.0,21.87401477061868,0.0
10,Invierno,Sport Ukryl,5256IM0K10795,,10.0,4.0,4.0,19.88361528993816,0.0
10,Invierno,Sport Ukryl,5256IM0K10800,,13.0,7.0,8.0,24.166710418160235,0.0
10,Invierno,Sport Ukryl,5256IM0K10843,,4.0,4.0,3.0,20.68520962004158,0.0
10,Invierno,Sport Ukryl,5256IM0K11302,,,,2.0,32.28455130352959,0.0
10,Invierno,Sport Ukryl,5256IM0K12903,,6.0,4.0,3.0,15.751668245146606,0.0
10,Invierno,Sport Ukryl,5256IM0K13916,,,1.0,,5.942327459813257,0.0
10,Invierno,Glaciar,5521IM1010530,,4.0,,,10.349397982309773,0.0
10,Invierno,Glaciar,5521IM1010572,,5.0,,,13.739190954526798,0.0
10,Invierno,Glaciar,5521IM1010718,,7.0,,,19.05314997760645,0.0
10,Invierno,Glaciar,5521IM1010740,,4.0,,,0.526470852398431,0.0
10,Invierno,Glaciar,5521IM1010831,,7.0,,,0.7642318825138515,0.0
10,Invierno,Glaciar,5521IM1010862,,1.0,1.0,5.0,10.34260481002079,0.0
10,Invierno,Glaciar,5521IM1010875,,4.0,,,10.6313146323038,0.0
10,Invierno,Glaciar,5521IM1010888,,13.0,,,20.51368201974403,0.0
10,Invierno,Glaciar,5521IM1010910,,4.0,,,0.543453783120961,0.0
10,Invierno,Glaciar,5521IM1011302,,29.0,16.0,8.0,35.18523587093773,0.0
10,Invierno,Glaciar,5521IM1012903,,5.0,2.0,5.0,11.786153921435844,0.0
10,Invierno,Glaciar,5521IM1013602,,11.0,,6.0,19.61528498452219,0.0
10,Invierno,Glaciar,5521IM1015204,,10.0,1.0,,26.02634133227728,0.0
10,Invierno,Glaciar,5521IM1015502,,5.0,4.0,10.0,15.50541574966992,0.0
10,Invierno,Glaciar,5521IM1017007,,7.0,,5.0,16.99651706710806,0.0
10,Invierno,Glaciar,5521IM1018902,,7.0,4.0,8.0,30.12771910176828,0.0
10,Invierno,Glaciar Estampado Ac,5524IM1010138,,9.0,,,14.180747153312597,0.0
10,Invierno,Glaciar Estampado Ac,5524IM1010148,,10.0,,,17.682627468298275,0.0
10,Invierno,Glaciar Estampado Ac,5524IM1010158,,10.0,2.0,,14.640984575893144,0.0
10,Invierno,Glaciar Estampado Ac,5524IM1010168,,9.0,,,13.348583547908609,0.0
10,Invierno,Glaciar Estampado Ac,5524IM1010178,,8.0,,5.0,11.859180523542724,0.0
10,Invierno,Glaciar Estampado Ac,5524IM1010188,,7.0,,,14.450775751800808,0.0
10,Hilos Verano,Cotton Premium,5527IM6010003,,72.0,46.0,34.0,87.57988900475262,0.0
10,Hilos Verano,Cotton Premium,5527IM6010007,,46.0,,,27.29811999533577,0.0
10,Hilos Verano,Cotton Premium,5527IM6010008,,59.1,,,30.891374335182807,0.0
10,Hilos Verano,Cotton Premium,5527IM6010009,,43.0,,,28.276030986559963,0.0
10,Hilos Verano,Cotton Premium,5527IM6010014,,44.0,,,32.82445420155621,0.0
10,Hilos Verano,Cotton Premium,5527IM6010028,,43.0,62.0,,58.356269848401766,0.0
10,Hilos Verano,Cotton Premium,5527IM6010029,,63.1,,,31.475088647773987,0.0
10,Hilos Verano,Cotton Premium,5527IM6010033,,91.0,94.0,,68.15054117136035,0.0
10,Hilos Verano,Cotton Premium,5527IM6010048,,68.0,68.0,,55.33914911578759,0.0
10,Hilos Verano,Cotton Premium,5527IM6010081,,39.0,53.0,32.0,62.77582107230646,0.0
10,Hilos Verano,Cotton Premium,5527IM6010092,,74.0,89.0,,65.15616255482115,0.0
10,Hilos Verano,Cotton Premium,5527IM6010205,,117.0,73.0,29.0,120.16176063484234,0.0
10,Hilos Verano,Cotton Premium,5527IM6010209,,136.0,109.0,,83.35743612016444,0.0
10,Hilos Verano,Cotton Premium,5527IM6010216,,23.0,51.0,,41.07226163141605,0.0
10,Hilos Verano,Cotton Premium,5527IM6010229,,144.0,93.0,49.0,144.397275665414,0.0
10,Hilos Verano,Cotton Premium,5527IM6010279,,40.0,41.0,32.0,62.16178393828197,0.0
10,Hilos Verano,Cotton Premium,5527IM6010439,,88.0,83.0,46.0,106.30423123982048,0.0
10,Hilos Verano,Cotton Premium,5527IM6010728,,55.1,48.0,29.0,71.56943928796585,0.0
10,Hilos Verano,Cotton Premium,5527IM6010730,,65.0,63.0,29.0,90.80926948739996,0.0
10,Hilos Verano,Cotton Premium,5527IM6010875,,31.0,53.0,24.0,54.87672608892965,0.0
10,Hilos Verano,Cotton Premium,5527IM6010888,,68.1,74.0,38.0,108.25247251691054,0.0
10,Hilos Verano,Cotton Premium,5527IM6011102,,305.0,237.0,99.0,336.67428637402173,0.0
10,Hilos Verano,Cotton Premium,5527IM6011281,,45.0,68.0,,56.468674214178336,0.0
10,Hilos Verano,Cotton Premium,5527IM6011302,,250.0,168.0,72.0,230.33973231276795,0.0
10,Hilos Verano,Cotton Premium,5527IM6012302,,74.0,,,36.99384214863609,0.0
10,Hilos Verano,Cotton Premium,5527IM6012903,,48.0,55.0,31.0,72.98703118997301,0.0
10,Hilos Verano,Cotton Premium,5527IM6013401,,36.1,63.0,35.0,79.51401850349262,0.0
10,Hilos Verano,Cotton Premium,5527IM6013602,,174.0,134.0,67.0,176.4409172150625,0.0
10,Hilos Verano,Cotton Premium,5527IM6013902,,50.0,,,27.745381611477068,0.0
10,Hilos Verano,Cotton Premium,5527IM6014850,,43.0,59.0,,52.01121946348202,0.0
10,Hilos Verano,Cotton Premium,5527IM6016210,,68.0,60.0,34.0,90.86991513026656,0.0
10,Hilos Verano,Cotton Premium,5527IM6016213,,113.0,98.0,,78.63465668192667,0.0
10,Hilos Verano,Cotton Premium,5527IM6016215,,114.0,104.0,44.0,117.63738575051944,0.0
10,Hilos Verano,Cotton Premium,5527IM6016902,,41.0,,,29.26152268314248,0.0
10,Hilos Verano,Cotton Premium,5527IM6018102,,46.0,57.0,42.0,81.06048239659134,0.0
10,Hilos Verano,Cotton Premium,5527IM6018257,,94.0,70.0,30.0,87.86037510301071,0.0
10,Hilos Verano,Cotton Premium,5527IM6018259,,200.0,133.0,30.0,181.3153107604668,0.0
10,Hilos Verano,Cotton Premium,5527IM6018902,,163.0,143.3,62.0,192.5120125747159,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ200003,,26.0,27.0,37.0,41.84549357796542,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ200209,,49.0,38.0,43.0,44.57454750696316,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ200225,,25.0,14.0,35.0,36.57690335392811,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ200229,,54.0,39.0,43.0,64.62551317973826,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ200730,,23.0,36.0,41.0,33.46881415701401,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ201102,,91.0,149.0,67.0,121.1775751528582,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ201302,,78.0,157.0,57.0,97.56367796166936,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ203401,,27.0,14.0,36.0,34.56801643397143,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ203602,,37.0,48.0,48.0,50.67701532041645,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ206215,,40.0,43.0,47.0,52.15525286529024,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ206402,,25.0,11.0,41.0,33.80994589813873,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ208257,,23.0,6.0,39.0,30.51233906726645,0.0
10,Hilos Verano,Natura Algodón 500 gr,5528IMQ208902,,39.0,37.0,40.0,52.68590224037313,0.0
10,Hilos Verano,Sinfonia,5532IM6010001,,4.0,10.0,53.0,22.91647229822273,0.0
10,Hilos Verano,Sinfonia,5532IM6010002,,,13.0,56.0,23.06808640538928,0.0
10,Hilos Verano,Sinfonia,5532IM6010003,,1.0,12.0,55.0,22.666309021397936,0.0
10,Hilos Verano,Sinfonia,5532IM6010004,,,13.0,61.0,23.136312753614213,0.0
10,Hilos Verano,Sinfonia,5532IM6010005,,4.0,9.0,56.0,22.666309021397936,0.0
10,Hilos Verano,Sinfonia,5532IM6010006,,5.3,10.0,57.0,23.318249682214063,0.0
10,Hilos Verano,Sinfonia,5532IM6010007,,6.0,8.0,53.0,22.81792312856448,0.0
10,Hilos Verano,Sinfonia,5532IM6010008,,,17.0,59.0,22.992279351806005,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010001,,136.0,,,21.07436089614925,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010002,,270.3,,,33.37784569271408,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010003,,254.0,,,30.32282143330828,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010004,,274.0,,,34.11317411247181,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010005,,266.0,,,31.308313129890795,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010006,,213.0,,,26.91150402206109,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010007,,115.0,,,19.558219824483835,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010008,,277.0,,,34.719630541137974,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010009,,176.0,,,22.742116074981205,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010011,,246.0,,,30.398628486891543,0.0
10,Hilos Verano,Acqua Microfibra,5533IM6010012,,62.0,,,14.4791472344047,0.0
10,Invierno,Happy Soft,5538IM0F10001,,48.0,,,30.688155815611832,0.0
10,Invierno,Happy Soft,5538IM0F10002,,54.0,,,33.40542473121658,0.0
10,Invierno,Happy Soft,5538IM0F10003,,43.0,,,19.37752395440677,0.0
10,Invierno,Happy Soft,5538IM0F10004,,11.0,,,16.762152623137144,0.0
10,Invierno,Happy Soft,5538IM0F10005,,26.0,,,17.898310688474407,0.0
10,Invierno,Happy Soft,5538IM0F10006,,13.3,,,14.77514972860113,0.0
10,Invierno,Happy Soft,5538IM0F10007,,17.3,,,17.560350367096056,0.0
10,Invierno,Happy Soft,5538IM0F10008,,21.0,,,16.914998999639916,0.0
10,Invierno,Happy Soft,5538IM0F10009,,22.0,,,14.48643990631812,0.0
10,Invierno,Happy Soft,5538IM0F10010,,17.0,,,15.199722996664384,0.0
10,Invierno,Happy Soft,5538IM0F10011,,22.0,,,16.099818324958473,0.0
10,Invierno,Happy Soft,5538IM0F10012,,23.0,,,14.62230335209836,0.0
10,Invierno,Happy Soft,5538IM0F10013,,16.0,,,14.911013174381372,0.0
10,Invierno,Happy Soft,5538IM0F10014,,22.0,,,13.025907864180535,0.0
10,Invierno,Happy Soft,5538IM0F10015,,27.0,,,15.233688858109442,0.0
10,Invierno,Happy Soft,5538IM0F10016,,8.0,,,12.771163903342588,0.0
10,Invierno,Happy Soft,5538IM0F10017,,24.0,,,18.86803603273087,0.0
10,Invierno,Happy Soft,5538IM0F10018,,23.0,,,14.55437162920824,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10040,,4.0,,,7.200762626352748,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10041,,6.0,,,6.725240566121894,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10042,,1.0,,,5.689281792047562,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10043,,3.0,,,7.438523656468154,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10044,,5.0,,,5.859111099272861,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10045,,6.0,,,7.608352963693455,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10046,,8.0,,,8.151806746814415,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10047,,5.0,,,6.708257635399364,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10048,,8.0,,,7.047916249849965,0.0
10,Invierno,Happy Soft Estampado,5539IM0F10049,,9.0,,,8.253704331149596,0.0
10,Invierno,Tiramisu,5540IM0D10002,,7.0,,,5.55341834626732,0.0
10,Invierno,Tiramisu,5540IM0D10003,,9.0,,,5.7232476534926215,0.0
10,Invierno,Tiramisu,5540IM0D10004,,4.0,,,4.77220353303094,0.0
10,Invierno,Tiramisu,5540IM0D10005,,9.0,,,5.11186214748154,0.0
10,Invierno,Tiramisu,5540IM0D10006,,5.0,,,4.70427181014082,0.0
10,Invierno,Tiramisu,5540IM0D10007,,4.0,,,5.298674385429371,0.0
10,Invierno,Tiramisu,5540IM0D10008,,3.0,,,5.16281093964913,0.0
10,Invierno,Tiramisu,5540IM0D10009,,1.0,,,5.3496231775969605,0.0
10,Bebé,Lolipop,5601IMD180430,,15.0,5.5,16.0,22.460287501244743,0.0
10,Bebé,Lolipop,5601IMD180431,,15.0,3.0,16.0,20.68353770495063,0.0
10,Bebé,Lolipop,5601IMD180432,,29.0,4.0,21.0,21.28302122400559,0.0
10,Bebé,Lolipop,5601IMD180433,,21.0,1.0,10.0,17.00797133246432,0.0
10,Bebé,Lolipop,5601IMD180434,,33.0,4.0,17.0,23.274066033898546,0.0
10,Bebé,Lolipop,5601IMD180437,,24.0,2.5,13.0,20.01895190328336,0.0
10,Bebé,Lolipop,5601IMD180440,,23.0,4.0,15.0,27.95058000154902,0.0
10,Bebé,Lolipop,5601IMD180563,,5.0,,12.0,21.128403302801367,0.0
10,Bebé,Lolipop,5601IMD181117,,7.0,1.0,15.0,14.566635734502931,0.0
10,Bebé,Baby Jakard,5602IMD181306,,,11.0,7.0,9.412705027695566,0.0
10,Bebé,Baby Jakard,5602IMD181307,,7.0,7.0,,8.87018600592637,0.0
10,Bebé,Baby Jakard,5602IMD181309,,,,6.0,6.450551168835752,0.0
10,Bebé,Baby Jakard,5602IMD181310,,6.0,7.0,,8.46600933470832,0.0
10,Bebé,Baby Jakard,5602IMD181311,,3.0,9.7,5.0,7.893651766741816,0.0
10,Bebé,Baby Jakard,5602IMD181315,,,12.0,7.0,11.175891848445456,0.0
10,Bebé,Baby Jakard,5602IMD181316,,8.0,13.0,5.0,11.384761671826595,0.0
10,Bebé,Baby Jakard,5602IMD181317,,7.0,6.0,6.0,10.226483560349362,0.0
10,Bebé,Baby Jakard,5602IMD181318,,6.0,7.0,5.0,8.45787154938178,0.0
10,Bebé,Baby Jakard,5602IMD181319,,1.0,6.0,7.0,10.348550340247431,0.0
10,Invierno,Vizon Anatolia,5605IMD180837,,9.0,6.0,4.0,15.272749598771258,0.0
10,Invierno,Vizon Anatolia,5605IMD180838,,,,1.0,15.050273206306114,0.0
10,Invierno,Vizon Anatolia,5605IMD181027,,8.0,6.0,1.0,7.863096924531405,0.0
10,Invierno,Vizon Anatolia,5605IMD181031,,9.0,7.0,1.0,9.19455869317776,0.0
10,Invierno,Vizon Anatolia,5605IMD181323,,14.0,9.0,2.0,14.196031790962854,0.0
10,Invierno,Vizon Anatolia,5605IMD181324,,10.0,7.0,6.0,13.222909860561884,0.0
10,Invierno,Vizon Anatolia,5605IMD181327,,10.0,6.0,2.0,9.695555149492396,0.0
10,Invierno,Vizon Anatolia,5605IMD181490,,8.0,9.0,5.0,15.53938161111498,0.0
10,Invierno,Vizon Anatolia,5605IMD181617,,6.0,5.0,2.0,12.061277399140833,0.0
10,Invierno,Nako Melange,5614IM0D10091,,16.0,8.0,,43.18759282739386,0.0
10,Invierno,Nako Melange,5614IM0D10092,,12.0,11.0,,39.73326471843127,0.0
10,Invierno,Nako Melange,5614IM0D10093,,9.0,4.0,11.0,35.33128907515149,0.0
10,Invierno,Nako Melange,5614IM0D10094,,,,1.0,13.222909860561886,0.0
10,Invierno,Nako Melange,5614IM0D10095,,,4.0,1.0,24.2838926401457,0.0
10,Invierno,Nako Melange,5614IM0D10096,,11.0,6.0,6.0,19.493007883319976,0.0
10,Invierno,Nako Melange,5614IM0D10097,,10.0,2.0,5.0,16.947266568012722,0.0
10,Invierno,Nako Melange,5614IM0D10098,,4.0,,2.0,16.789325312293194,0.0
10,Invierno,Nako Melange,5614IM0D10099,,5.0,,,13.328204031041572,0.0
10,Bebé,Bebe 100,5615IMD100208,,8.5,,14.0,17.794623914029657,0.0
10,Bebé,Bebe 100,5615IMD100215,,4.0,,,5.343812364426589,0.0
10,Bebé,Bebe 100,5615IMD100217,,1.0,,,2.9865672148394284,0.0
10,Bebé,Bebe 100,5615IMD100247,,9.0,,,1.5190532609537513,0.0
10,Bebé,Bebe 100,5615IMD101036,,4.0,,,1.193541847892233,0.0
10,Bebé,Bebe 100,5615IMD101199,,3.0,,,1.2477937500691527,0.0
10,Bebé,Bebe 100,5615IMD102197,,3.5,,,7.05274728299956,0.0
10,Bebé,Bebe 100,5615IMD102587,,5.5,,,3.756944225751688,0.0
10,Bebé,Bebe 100,5615IMD103641,,6.0,,,3.187299252894032,0.0
10,Bebé,Bebe 100,5615IMD104895,,4.0,,,3.892573981193988,0.0
10,Bebé,Bebe 100,5615IMD110094,,3.0,,,3.200862228438261,0.0
10,Bebé,Bebe 100,5615IMD123070,,4.0,,,2.8617878398325134,0.0
10,Bebé,Bebe 100,5615IMD199054,,9.0,,,3.960388858915137,0.0
10,Invierno,Mosaico,5617IM8X10001,,4.0,2.0,,15.86545388098756,0.0
10,Invierno,Mosaico,5617IM8X10002,,1.0,1.0,,13.963365640064197,0.0
10,Invierno,Mosaico,5617IM8X10003,,1.0,1.0,,14.931392691248403,0.0
10,Invierno,Mosaico,5617IM8X10004,,1.0,2.6,,15.765254589724629,0.0
10,Invierno,Mosaico,5617IM8X10006,,7.0,0.6,,18.68122379478304,0.0
10,Invierno,Mosaico,5617IM8X10007,,4.0,2.0,,16.923490465001176,0.0
10,Invierno,Mosaico,5617IM8X10008,,2.0,4.0,,15.40351816533474,0.0
10,Invierno,Mosaico,5617IM8X10009,,3.0,1.0,,14.128100068072737,0.0
10,Invierno,Mosaico,5617IM8X10010,,1.0,1.0,,12.777957075631598,0.0
10,Invierno,Mosaico,5617IM8X10011,,6.0,,,19.258643439349058,0.0
10,Invierno,Batik Soft,5618IMOR10001,,0.1,1.0,,8.659596375418063,0.0
10,Invierno,Batik Soft,5618IMOR10002,,2.0,,,7.812148132363815,0.0
10,Invierno,Batik Soft,5618IMOR10003,,0.1,2.0,,8.593362945600196,0.0
10,Invierno,Batik Soft,5618IMOR10004,,1.1,4.0,,10.171077209723236,0.0
10,Invierno,Batik Soft,5618IMOR10006,,0.1,1.0,,9.279473346790413,0.0
10,Invierno,Batik Soft,5618IMOR10007,,2.1,1.0,,9.933316179607816,0.0
10,Invierno,Batik Soft,5618IMOR10008,,0.1,1.0,,7.980279146516862,0.0
10,Invierno,Batik Soft,5618IMOR10009,,,1.0,,11.911827608782565,0.0
10,Invierno,Batik Soft,5618IMOR10010,,1.0,1.0,,9.90104861123501,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010022,,27.0,17.0,18.0,34.144372875771275,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010033,,46.0,39.0,49.0,47.89499239854194,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010134,,33.0,40.0,34.0,34.959890833959655,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010219,,,21.9,,10.01548923028348,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010425,,18.0,14.0,17.0,26.054492774520405,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010718,,62.0,76.0,78.0,93.16059237673127,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010728,,31.0,24.0,23.0,33.69888530786341,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010732,,42.0,23.0,10.0,39.04183392361301,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010735,,115.0,118.0,110.0,82.39488466889686,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010740,,133.0,96.0,86.0,59.582293443112526,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010769,,36.4,64.0,24.0,53.31920259019648,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010772,,56.0,49.0,51.0,41.43905041280865,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010807,,22.0,29.0,23.0,33.936865637299285,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010811,,190.0,198.0,169.0,116.50268983551048,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010829,,88.0,45.0,36.0,58.09332017461153,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010831,,57.0,37.0,57.0,55.36235078437775,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010875,,47.0,41.0,52.0,54.58020811629274,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010880,,32.0,22.0,25.0,40.9268122646936,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010882,,79.5,76.0,65.0,58.189092746213774,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010888,,91.0,79.0,84.0,101.5363390932187,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1010900,,7.0,40.0,,43.21954958486861,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1011102,,308.0,332.0,292.0,218.261047162898,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1011302,,127.0,102.0,132.0,133.80444022532734,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1011777,,,13.0,14.0,20.129653231308662,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1011788,,17.0,19.0,18.0,21.57639950233049,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1011799,,25.0,24.0,15.0,24.13468804376627,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1012302,,24.0,33.0,30.0,37.880954267828194,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1012903,,42.0,38.0,50.0,46.7094440500717,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1013102,,59.0,51.0,40.0,48.04735785336369,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1013202,,45.7,52.0,32.0,46.05209594498355,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1013602,,121.0,167.0,148.0,121.93618706441129,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1013902,,53.0,44.0,37.0,53.90689791593754,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1013916,,56.0,74.0,30.0,48.47253002729489,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1013917,,44.0,37.0,29.0,43.69696134331012,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1014850,,57.0,47.0,45.0,48.90205549993527,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015029,,66.0,75.0,53.0,56.02840548688429,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015032,,26.0,46.0,44.0,41.39406632614698,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015033,,39.0,17.0,22.0,28.696945091000583,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015102,,58.0,79.0,66.0,46.0825690359479,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015204,,86.0,80.0,47.0,79.9454285951909,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015302,,44.0,25.0,38.0,39.25369446079373,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1015502,,55.0,67.0,71.0,59.34271690414993,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1016202,,26.0,24.0,11.0,33.3854478008015,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1016402,,28.0,36.0,18.0,33.948474433857136,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1016702,,80.0,76.0,58.0,81.75364376903272,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1016890,,,18.0,25.0,30.750250982169973,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1016902,,40.0,27.0,15.0,63.07784719663756,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1017007,,23.0,35.0,28.0,41.52756748656224,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1017402,,30.0,19.0,23.0,40.19545808154916,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1017802,,36.0,60.0,31.0,47.66426756695471,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1017902,,23.0,24.0,17.0,35.21093105952312,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1018003,,71.2,55.0,37.0,46.541116499982905,0.0
11,Invierno,Ukryl Etiqueta Dorada,1100AN1018902,,323.0,301.0,288.0,315.2336781093127,0.0
11,Invierno,Ukryl Estampado,1106AN1010004,,11.0,8.0,,16.40903393451839,0.0
11,Invierno,Ukryl Estampado,1106AN1010007,,16.0,10.0,,17.88480219693478,0.0
11,Invierno,Ukryl Estampado,1106AN1010016,,13.0,22.0,,18.63792287362517,0.0
11,Invierno,Ukryl Estampado,1106AN1010021,,9.0,4.0,,11.698764731171456,0.0
11,Invierno,Ukryl Estampado,1106AN1010024,,12.0,19.0,,22.87078031853056,0.0
11,Invierno,Ukryl Estampado,1106AN1010027,,7.0,9.0,,17.313068966460758,0.0
11,Invierno,Ukryl Estampado,1106AN1010029,,5.7,3.0,,12.428667814746156,0.0
11,Invierno,Ukryl Estampado,1106AN1010031,,7.0,9.0,,13.566329877415273,0.0
11,Invierno,Ukryl Estampado,1106AN1010041,,14.0,11.0,,18.202593002705875,0.0
11,Invierno,Ukryl Estampado,1106AN1010062,,,9.0,,16.07382993391047,0.0
11,Invierno,Ukryl Estampado,1106AN1010064,,11.0,6.0,,16.57300818589794,0.0
11,Invierno,Ukryl Estampado,1106AN1010065,,5.0,,,6.792597085910889,0.0
11,Invierno,Ukryl Estampado,1106AN1010077,,15.0,9.2,,18.878805402200527,0.0
11,Invierno,Ukryl Estampado,1106AN1010082,,6.0,2.0,,13.666455747726712,0.0
