Product_Code,Stock,Month,Familia,Forecast_Product,SuperFamily
1310ANV018252,66.5,2025-10,Perle Verano,33.48664075072341,Verano
1310ANV018252,66.5,2025-11,Perle Verano,26.194910254274223,Verano
1310ANV018252,66.5,2025-12,Perle Verano,18.632379355485188,Verano
1310ANV018254,62.5,2025-01,Perle Verano,27.685955483226888,Verano
1310ANV018254,62.5,2025-02,Perle Verano,20.385868455318693,Verano
1310ANV018254,62.5,2025-03,Perle Verano,23.585096766204103,Verano
1310ANV018254,62.5,2025-04,Perle Verano,20.91506339378463,Verano
1310ANV018254,62.5,2025-05,Perle Verano,21.825197754537097,Verano
1310ANV018254,62.5,2025-06,Perle Verano,17.31665363344438,Verano
1310ANV018254,62.5,2025-07,Perle Verano,26.60344713464136,Verano
1310ANV018254,62.5,2025-08,Perle Verano,45.57502879354374,Verano
1310ANV018254,62.5,2025-09,Perle Verano,52.92185825753055,Verano
1310ANV018254,62.5,2025-10,Perle Verano,64.43049525500075,Verano
1310ANV018254,62.5,2025-11,Perle Verano,50.40072706626225,Verano
1310ANV018254,62.5,2025-12,Perle Verano,35.84992112494975,Verano
1310ANV018257,85.5,2025-01,Perle Verano,38.60668489171865,Verano
1310ANV018257,85.5,2025-02,Perle Verano,28.427077410253244,Verano
1310ANV018257,85.5,2025-03,Perle Verano,32.88824182156807,Verano
1310ANV018257,85.5,2025-04,Perle Verano,29.165013373779026,Verano
1310ANV018257,85.5,2025-05,Perle Verano,30.434150373438783,Verano
1310ANV018257,85.5,2025-06,Perle Verano,24.14721032873313,Verano
1310ANV018257,85.5,2025-07,Perle Verano,37.09718095815148,Verano
1310ANV018257,85.5,2025-08,Perle Verano,63.55210592711218,Verano
1310ANV018257,85.5,2025-09,Perle Verano,73.79689340577333,Verano
1310ANV018257,85.5,2025-10,Perle Verano,89.84511404109458,Verano
1310ANV018257,85.5,2025-11,Perle Verano,70.28130162744566,Verano
1310ANV018257,85.5,2025-12,Perle Verano,49.99092803939551,Verano
1310ANV018259,157.8,2025-01,Perle Verano,42.61588440619621,Verano
1310ANV018259,157.8,2025-02,Perle Verano,31.379152297565067,Verano
1310ANV018259,157.8,2025-03,Perle Verano,36.30359653313864,Verano
1310ANV018259,157.8,2025-04,Perle Verano,32.19372090942574,Verano
1310ANV018259,157.8,2025-05,Perle Verano,33.59465434426538,Verano
1310ANV018259,157.8,2025-06,Perle Verano,26.654832627759145,Verano
1310ANV018259,157.8,2025-07,Perle Verano,40.94962258330151,Verano
1310ANV018259,157.8,2025-08,Perle Verano,70.15181975754416,Verano
1310ANV018259,157.8,2025-09,Perle Verano,81.46050062929446,Verano
1310ANV018259,157.8,2025-10,Perle Verano,99.1752854505803,Verano
1310ANV018259,157.8,2025-11,Perle Verano,77.579824180001,Verano
1310ANV018259,157.8,2025-12,Perle Verano,55.18235032768473,Verano
1310ANV018262,120.6,2025-01,Perle Verano,24.24868577883449,Verano
1310ANV018262,120.6,2025-02,Perle Verano,17.85491993589167,Verano
1310ANV018262,120.6,2025-03,Perle Verano,20.65695731157157,Verano
1310ANV018262,120.6,2025-04,Perle Verano,18.318414207793698,Verano
1310ANV018262,120.6,2025-05,Perle Verano,19.11555347010947,Verano
1310ANV018262,120.6,2025-06,Perle Verano,15.166754600638544,Verano
1310ANV018262,120.6,2025-07,Perle Verano,23.30057312244745,Verano
1310ANV018262,120.6,2025-08,Perle Verano,39.91679294743883,Verano
1310ANV018262,120.6,2025-09,Perle Verano,46.35149805454012,Verano
1310ANV018262,120.6,2025-10,Perle Verano,56.43131352138916,Verano
1310ANV018262,120.6,2025-11,Perle Verano,44.1433706124036,Verano
1310ANV018262,120.6,2025-12,Perle Verano,31.3990778855932,Verano
1310ANV018902,432.6,2025-01,Perle Verano,135.94856948382468,Verano
1310ANV018902,432.6,2025-02,Perle Verano,100.10236619303356,Verano
1310ANV018902,432.6,2025-03,Perle Verano,115.81179376112024,Verano
1310ANV018902,432.6,2025-04,Perle Verano,102.70091457638668,Verano
1310ANV018902,432.6,2025-05,Perle Verano,107.17002038193972,Verano
1310ANV018902,432.6,2025-06,Perle Verano,85.03135429585875,Verano
1310ANV018902,432.6,2025-07,Perle Verano,130.63304184983502,Verano
1310ANV018902,432.6,2025-08,Perle Verano,223.7907220655635,Verano
1310ANV018902,432.6,2025-09,Perle Verano,259.8664484921166,Verano
1310ANV018902,432.6,2025-10,Perle Verano,316.37823250703246,Verano
1310ANV018902,432.6,2025-11,Perle Verano,247.486735639453,Verano
1310ANV018902,432.6,2025-12,Perle Verano,176.03674527316025,Verano
1320ANV010022,86.0,2025-01,Delicia Verano,5.719298100851599,Verano
1320ANV010022,86.0,2025-02,Delicia Verano,4.211263678847953,Verano
1320ANV010022,86.0,2025-03,Delicia Verano,4.872152569380294,Verano
1320ANV010022,86.0,2025-04,Delicia Verano,4.320583496557772,Verano
1320ANV010022,86.0,2025-05,Delicia Verano,4.508596863989679,Verano
1320ANV010022,86.0,2025-06,Delicia Verano,3.577232662201769,Verano
1320ANV010022,86.0,2025-07,Delicia Verano,5.495676129561063,Verano
1320ANV010022,86.0,2025-08,Delicia Verano,9.4147798432706,Verano
1320ANV010022,86.0,2025-09,Delicia Verano,10.93247020530693,Verano
1320ANV010022,86.0,2025-10,Delicia Verano,13.309896758741164,Verano
1320ANV010022,86.0,2025-11,Delicia Verano,10.41166098696682,Verano
1320ANV010022,86.0,2025-12,Delicia Verano,7.405790489326723,Verano
1320ANV010026,104.5,2025-01,Delicia Verano,6.34529092781048,Verano
1320ANV010026,104.5,2025-02,Delicia Verano,4.672198011856186,Verano
1320ANV010026,104.5,2025-03,Delicia Verano,5.405422999859729,Verano
1320ANV010026,104.5,2025-04,Delicia Verano,4.793483182748174,Verano
1320ANV010026,104.5,2025-05,Delicia Verano,5.002075127709942,Verano
1320ANV010026,104.5,2025-06,Delicia Verano,3.9687705655273353,Verano
1320ANV010026,104.5,2025-07,Delicia Verano,6.097192919861278,Verano
1320ANV010026,104.5,2025-08,Delicia Verano,10.445253258951958,Verano
1320ANV010026,104.5,2025-09,Delicia Verano,12.129058983997238,Verano
1320ANV010026,104.5,2025-10,Delicia Verano,14.766701379100892,Verano
1320ANV010026,104.5,2025-11,Delicia Verano,11.551245771609953,Verano
1320ANV010026,104.5,2025-12,Delicia Verano,8.216374522984372,Verano
1320ANV010029,0.0,2025-01,Delicia Verano,0.3129964134794407,Verano
1320ANV010029,0.0,2025-02,Delicia Verano,0.2304671665041168,Verano
1320ANV010029,0.0,2025-03,Delicia Verano,0.2666352152397175,Verano
1320ANV010029,0.0,2025-04,Delicia Verano,0.2364498430952014,Verano
1320ANV010029,0.0,2025-05,Delicia Verano,0.2467391318601316,Verano
1320ANV010029,0.0,2025-06,Delicia Verano,0.1957689516627833,Verano
1320ANV010029,0.0,2025-07,Delicia Verano,0.3007583951501079,Verano
1320ANV010029,0.0,2025-08,Delicia Verano,0.5152367078406795,Verano
1320ANV010029,0.0,2025-09,Delicia Verano,0.5982943893451553,Verano
1320ANV010029,0.0,2025-10,Delicia Verano,0.7284023101798647,Verano
1320ANV010029,0.0,2025-11,Delicia Verano,0.5697923923215672,Verano
1320ANV010029,0.0,2025-12,Delicia Verano,0.4052920168288256,Verano
1320ANV010030,0.0,2025-01,Delicia Verano,0.1422710970361094,Verano
1320ANV010030,0.0,2025-02,Delicia Verano,0.1047578029564167,Verano
1320ANV010030,0.0,2025-03,Delicia Verano,0.1211978251089625,Verano
1320ANV010030,0.0,2025-04,Delicia Verano,0.1074772014069097,Verano
1320ANV010030,0.0,2025-05,Delicia Verano,0.1121541508455144,Verano
1320ANV010030,0.0,2025-06,Delicia Verano,0.0889858871194469,Verano
1320ANV010030,0.0,2025-07,Delicia Verano,0.1367083614318672,Verano
1320ANV010030,0.0,2025-08,Delicia Verano,0.2341985035639452,Verano
1320ANV010030,0.0,2025-09,Delicia Verano,0.2719519951568888,Verano
1320ANV010030,0.0,2025-10,Delicia Verano,0.3310919591726657,Verano
1320ANV010030,0.0,2025-11,Delicia Verano,0.2589965419643487,Verano
1320ANV010030,0.0,2025-12,Delicia Verano,0.1842236440131025,Verano
1320ANV010033,88.89999999999999,2025-01,Delicia Verano,6.780640484740975,Verano
1320ANV010033,88.89999999999999,2025-02,Delicia Verano,4.9927568889028215,Verano
1320ANV010033,88.89999999999999,2025-03,Delicia Verano,5.776288344693154,Verano
1320ANV010033,88.89999999999999,2025-04,Delicia Verano,5.122363419053318,Verano
1320ANV010033,88.89999999999999,2025-05,Delicia Verano,5.345266829297216,Verano
1320ANV010033,88.89999999999999,2025-06,Delicia Verano,4.241067380112844,Verano
1320ANV010033,88.89999999999999,2025-07,Delicia Verano,6.515520505842793,Verano
1320ANV010033,88.89999999999999,2025-08,Delicia Verano,11.16190067985763,Verano
1320ANV010033,88.89999999999999,2025-09,Delicia Verano,12.96123208917732,Verano
1320ANV010033,88.89999999999999,2025-10,Delicia Verano,15.779842774169252,Verano
1320ANV010033,88.89999999999999,2025-11,Delicia Verano,12.34377519002086,Verano
1320ANV010033,88.89999999999999,2025-12,Delicia Verano,8.780098873664468,Verano
1320ANV010035,66.5,2025-01,Delicia Verano,7.369642826470468,Verano
1320ANV010035,66.5,2025-02,Delicia Verano,5.426454193142387,Verano
1320ANV010035,66.5,2025-03,Delicia Verano,6.2780473406442585,Verano
1320ANV010035,66.5,2025-04,Delicia Verano,5.567319032877924,Verano
1320ANV010035,66.5,2025-05,Delicia Verano,5.809585013797646,Verano
1320ANV010035,66.5,2025-06,Delicia Verano,4.609468952787354,Verano
1320ANV010035,66.5,2025-07,Delicia Verano,7.0814931221707225,Verano
1320ANV010035,66.5,2025-08,Delicia Verano,12.131482484612365,Verano
1320ANV010035,66.5,2025-09,Delicia Verano,14.087113349126838,Verano
1320ANV010035,66.5,2025-10,Delicia Verano,17.150563485144087,Verano
1320ANV010035,66.5,2025-11,Delicia Verano,13.416020873753263,Verano
1320ANV010035,66.5,2025-12,Delicia Verano,9.542784759878712,Verano
1320ANV010055,113.8,2025-01,Delicia Verano,5.918477636702152,Verano
1320ANV010055,113.8,2025-02,Delicia Verano,4.357924602986936,Verano
1320ANV010055,113.8,2025-03,Delicia Verano,5.041829524532841,Verano
1320ANV010055,113.8,2025-04,Delicia Verano,4.471051578527445,Verano
1320ANV010055,113.8,2025-05,Delicia Verano,4.665612675173398,Verano
1320ANV010055,113.8,2025-06,Delicia Verano,3.701812904168994,Verano
1320ANV010055,113.8,2025-07,Delicia Verano,5.687067835565677,Verano
1320ANV010055,113.8,2025-08,Delicia Verano,9.742657748260122,Verano
1320ANV010055,113.8,2025-09,Delicia Verano,11.313202998526572,Verano
1320ANV010055,113.8,2025-10,Delicia Verano,13.773425501582896,Verano
1320ANV010055,113.8,2025-11,Delicia Verano,10.774256145716906,Verano
1320ANV010055,113.8,2025-12,Delicia Verano,7.663703590945065,Verano
1320ANV010081,0.0,2025-01,Delicia Verano,0.1707253164433313,Verano
1320ANV010081,0.0,2025-02,Delicia Verano,0.1257093635477,Verano
1320ANV010081,0.0,2025-03,Delicia Verano,0.145437390130755,Verano
1320ANV010081,0.0,2025-04,Delicia Verano,0.1289726416882916,Verano
1320ANV010081,0.0,2025-05,Delicia Verano,0.1345849810146172,Verano
1320ANV010081,0.0,2025-06,Delicia Verano,0.1067830645433363,Verano
1320ANV010081,0.0,2025-07,Delicia Verano,0.1640500337182406,Verano
1320ANV010081,0.0,2025-08,Delicia Verano,0.2810382042767343,Verano
1320ANV010081,0.0,2025-09,Delicia Verano,0.3263423941882665,Verano
1320ANV010081,0.0,2025-10,Delicia Verano,0.3973103510071989,Verano
1320ANV010081,0.0,2025-11,Delicia Verano,0.3107958503572184,Verano
1320ANV010081,0.0,2025-12,Delicia Verano,0.221068372815723,Verano
1320ANV010134,66.2,2025-01,Delicia Verano,7.002583396117306,Verano
1320ANV010134,66.2,2025-02,Delicia Verano,5.156179061514831,Verano
1320ANV010134,66.2,2025-03,Delicia Verano,5.965356951863136,Verano
1320ANV010134,66.2,2025-04,Delicia Verano,5.290027853248097,Verano
1320ANV010134,66.2,2025-05,Delicia Verano,5.520227304616219,Verano
1320ANV010134,66.2,2025-06,Delicia Verano,4.379885364019181,Verano
1320ANV010134,66.2,2025-07,Delicia Verano,6.728785549676505,Verano
1320ANV010134,66.2,2025-08,Delicia Verano,11.527250345417386,Verano
1320ANV010134,66.2,2025-09,Delicia Verano,13.385477201622065,Verano
1320ANV010134,66.2,2025-10,Delicia Verano,16.29634623047861,Verano
1320ANV010134,66.2,2025-11,Delicia Verano,12.747809795485242,Verano
1320ANV010134,66.2,2025-12,Delicia Verano,9.067487758324908,Verano
1320ANV010205,226.6,2025-01,Delicia Verano,7.346879450944691,Verano
1320ANV010205,226.6,2025-02,Delicia Verano,5.40969294466936,Verano
1320ANV010205,226.6,2025-03,Delicia Verano,6.258655688626825,Verano
1320ANV010205,226.6,2025-04,Delicia Verano,5.5501226806528186,Verano
1320ANV010205,226.6,2025-05,Delicia Verano,5.791640349662363,Verano
1320ANV010205,226.6,2025-06,Delicia Verano,4.595231210848242,Verano
1320ANV010205,226.6,2025-07,Delicia Verano,7.059619784341624,Verano
1320ANV010205,226.6,2025-08,Delicia Verano,12.094010724042134,Verano
1320ANV010205,226.6,2025-09,Delicia Verano,14.043601029901737,Verano
1320ANV010205,226.6,2025-10,Delicia Verano,17.09758877167646,Verano
1320ANV010205,226.6,2025-11,Delicia Verano,13.374581427038969,Verano
1320ANV010205,226.6,2025-12,Delicia Verano,9.513308976836615,Verano
1320ANV010225,0.0,2025-01,Delicia Verano,0.3129964134794407,Verano
1320ANV010225,0.0,2025-02,Delicia Verano,0.2304671665041168,Verano
1320ANV010225,0.0,2025-03,Delicia Verano,0.2666352152397175,Verano
1320ANV010225,0.0,2025-04,Delicia Verano,0.2364498430952014,Verano
1320ANV010225,0.0,2025-05,Delicia Verano,0.2467391318601316,Verano
1320ANV010225,0.0,2025-06,Delicia Verano,0.1957689516627833,Verano
1320ANV010225,0.0,2025-07,Delicia Verano,0.3007583951501079,Verano
1320ANV010225,0.0,2025-08,Delicia Verano,0.5152367078406795,Verano
1320ANV010225,0.0,2025-09,Delicia Verano,0.5982943893451553,Verano
1320ANV010225,0.0,2025-10,Delicia Verano,0.7284023101798647,Verano
1320ANV010225,0.0,2025-11,Delicia Verano,0.5697923923215672,Verano
1320ANV010225,0.0,2025-12,Delicia Verano,0.4052920168288256,Verano
1320ANV010229,98.6,2025-01,Delicia Verano,10.915038564610317,Verano
1320ANV010229,98.6,2025-02,Delicia Verano,8.037018642816292,Verano
1320ANV010229,98.6,2025-03,Delicia Verano,9.298297142359608,Verano
1320ANV010229,98.6,2025-04,Delicia Verano,8.245650891938116,Verano
1320ANV010229,98.6,2025-05,Delicia Verano,8.604466452867864,Verano
1320ANV010229,98.6,2025-06,Delicia Verano,6.826997259803973,Verano
1320ANV010229,98.6,2025-07,Delicia Verano,10.488265489052855,Verano
1320ANV010229,98.6,2025-08,Delicia Verano,17.967709193425883,Verano
1320ANV010229,98.6,2025-09,Delicia Verano,20.86415706843651,Verano
1320ANV010229,98.6,2025-10,Delicia Verano,25.40137510772692,Verano
1320ANV010229,98.6,2025-11,Delicia Verano,19.870214699504835,Verano
1320ANV010229,98.6,2025-12,Delicia Verano,14.133637968685228,Verano
1320ANV010279,0.0,2025-01,Delicia Verano,0.2845421940722188,Verano
1320ANV010279,0.0,2025-02,Delicia Verano,0.2095156059128334,Verano
1320ANV010279,0.0,2025-03,Delicia Verano,0.242395650217925,Verano
1320ANV010279,0.0,2025-04,Delicia Verano,0.2149544028138194,Verano
1320ANV010279,0.0,2025-05,Delicia Verano,0.2243083016910288,Verano
1320ANV010279,0.0,2025-06,Delicia Verano,0.1779717742388939,Verano
1320ANV010279,0.0,2025-07,Delicia Verano,0.2734167228637345,Verano
1320ANV010279,0.0,2025-08,Delicia Verano,0.4683970071278905,Verano
1320ANV010279,0.0,2025-09,Delicia Verano,0.5439039903137776,Verano
1320ANV010279,0.0,2025-10,Delicia Verano,0.6621839183453315,Verano
1320ANV010279,0.0,2025-11,Delicia Verano,0.5179930839286974,Verano
1320ANV010279,0.0,2025-12,Delicia Verano,0.3684472880262051,Verano
1320ANV010289,178.9,2025-01,Delicia Verano,10.784149155337094,Verano
1320ANV010289,178.9,2025-02,Delicia Verano,7.940641464096388,Verano
1320ANV010289,178.9,2025-03,Delicia Verano,9.18679514325936,Verano
1320ANV010289,178.9,2025-04,Delicia Verano,8.146771866643759,Verano
1320ANV010289,178.9,2025-05,Delicia Verano,8.501284634089991,Verano
1320ANV010289,178.9,2025-06,Delicia Verano,6.745130243654081,Verano
1320ANV010289,178.9,2025-07,Delicia Verano,10.362493796535537,Verano
1320ANV010289,178.9,2025-08,Delicia Verano,17.75224657014705,Verano
1320ANV010289,178.9,2025-09,Delicia Verano,20.61396123289217,Verano
1320ANV010289,178.9,2025-10,Delicia Verano,25.096770505288067,Verano
1320ANV010289,178.9,2025-11,Delicia Verano,19.63193788089763,Verano
1320ANV010289,178.9,2025-12,Delicia Verano,13.964152216193172,Verano
1320ANV010425,112.7,2025-01,Delicia Verano,6.191638143011482,Verano
1320ANV010425,112.7,2025-02,Delicia Verano,4.559059584663256,Verano
1320ANV010425,112.7,2025-03,Delicia Verano,5.274529348742049,Verano
1320ANV010425,112.7,2025-04,Delicia Verano,4.677407805228712,Verano
1320ANV010425,112.7,2025-05,Delicia Verano,4.880948644796787,Verano
1320ANV010425,112.7,2025-06,Delicia Verano,3.8726658074383327,Verano
1320ANV010425,112.7,2025-07,Delicia Verano,5.949547889514862,Verano
1320ANV010425,112.7,2025-08,Delicia Verano,10.192318875102895,Verano
1320ANV010425,112.7,2025-09,Delicia Verano,11.8353508292278,Verano
1320ANV010425,112.7,2025-10,Delicia Verano,14.409122063194411,Verano
1320ANV010425,112.7,2025-11,Delicia Verano,11.271529506288456,Verano
1320ANV010425,112.7,2025-12,Delicia Verano,8.017412987450221,Verano
1320ANV010439,0.0,2025-01,Delicia Verano,0.1422710970361094,Verano
1320ANV010439,0.0,2025-02,Delicia Verano,0.1047578029564167,Verano
1320ANV010439,0.0,2025-03,Delicia Verano,0.1211978251089625,Verano
1320ANV010439,0.0,2025-04,Delicia Verano,0.1074772014069097,Verano
1320ANV010439,0.0,2025-05,Delicia Verano,0.1121541508455144,Verano
1320ANV010439,0.0,2025-06,Delicia Verano,0.0889858871194469,Verano
1320ANV010439,0.0,2025-07,Delicia Verano,0.1367083614318672,Verano
1320ANV010439,0.0,2025-08,Delicia Verano,0.2341985035639452,Verano
1320ANV010439,0.0,2025-09,Delicia Verano,0.2719519951568888,Verano
1320ANV010439,0.0,2025-10,Delicia Verano,0.3310919591726657,Verano
1320ANV010439,0.0,2025-11,Delicia Verano,0.2589965419643487,Verano
1320ANV010439,0.0,2025-12,Delicia Verano,0.1842236440131025,Verano
1320ANV010712,42.8,2025-01,Delicia Verano,7.494841391862243,Verano
1320ANV010712,42.8,2025-02,Delicia Verano,5.5186410597440325,Verano
1320ANV010712,42.8,2025-03,Delicia Verano,6.384701426740145,Verano
1320ANV010712,42.8,2025-04,Delicia Verano,5.661898970116004,Verano
1320ANV010712,42.8,2025-05,Delicia Verano,5.908280666541698,Verano
1320ANV010712,42.8,2025-06,Delicia Verano,4.687776533452467,Verano
1320ANV010712,42.8,2025-07,Delicia Verano,7.201796480230765,Verano
1320ANV010712,42.8,2025-08,Delicia Verano,12.337577167748634,Verano
1320ANV010712,42.8,2025-09,Delicia Verano,14.326431104864898,Verano
1320ANV010712,42.8,2025-10,Delicia Verano,17.441924409216032,Verano
1320ANV010712,42.8,2025-11,Delicia Verano,13.643937830681889,Verano
1320ANV010712,42.8,2025-12,Delicia Verano,9.70490156661024,Verano
1320ANV010731,0.0,2025-01,Delicia Verano,0.3129964134794407,Verano
1320ANV010731,0.0,2025-02,Delicia Verano,0.2304671665041168,Verano
1320ANV010731,0.0,2025-03,Delicia Verano,0.2666352152397175,Verano
1320ANV010731,0.0,2025-04,Delicia Verano,0.2364498430952014,Verano
1320ANV010731,0.0,2025-05,Delicia Verano,0.2467391318601316,Verano
1320ANV010731,0.0,2025-06,Delicia Verano,0.1957689516627833,Verano
1320ANV010731,0.0,2025-07,Delicia Verano,0.3007583951501079,Verano
1320ANV010731,0.0,2025-08,Delicia Verano,0.5152367078406795,Verano
1320ANV010731,0.0,2025-09,Delicia Verano,0.5982943893451553,Verano
1320ANV010731,0.0,2025-10,Delicia Verano,0.7284023101798647,Verano
1320ANV010731,0.0,2025-11,Delicia Verano,0.5697923923215672,Verano
1320ANV010731,0.0,2025-12,Delicia Verano,0.4052920168288256,Verano
1320ANV011102,165.3,2025-01,Delicia Verano,18.000139197008565,Verano
1320ANV011102,165.3,2025-02,Delicia Verano,13.253957230045849,Verano
1320ANV011102,165.3,2025-03,Delicia Verano,15.33394883278594,Verano
1320ANV011102,165.3,2025-04,Delicia Verano,13.59801552200222,Verano
1320ANV011102,165.3,2025-05,Delicia Verano,14.189743164974482,Verano
1320ANV011102,165.3,2025-06,Delicia Verano,11.258494438352434,Verano
1320ANV011102,165.3,2025-07,Delicia Verano,17.296341888359844,Verano
1320ANV011102,165.3,2025-08,Delicia Verano,29.630794670910355,Verano
1320ANV011102,165.3,2025-09,Delicia Verano,34.40736642724957,Verano
1320ANV011102,165.3,2025-10,Delicia Verano,41.88975467452568,Verano
1320ANV011102,165.3,2025-11,Delicia Verano,32.7682424893294,Verano
1320ANV011102,165.3,2025-12,Delicia Verano,23.30797544053773,Verano
1320ANV011302,211.1,2025-01,Delicia Verano,12.229623501223966,Verano
1320ANV011302,211.1,2025-02,Delicia Verano,9.004980742133583,Verano
1320ANV011302,211.1,2025-03,Delicia Verano,10.418165046366418,Verano
1320ANV011302,211.1,2025-04,Delicia Verano,9.23874023293796,Verano
1320ANV011302,211.1,2025-05,Delicia Verano,9.640770806680417,Verano
1320ANV011302,211.1,2025-06,Delicia Verano,7.649226856787663,Verano
1320ANV011302,211.1,2025-07,Delicia Verano,11.751450748683308,Verano
1320ANV011302,211.1,2025-08,Delicia Verano,20.13170336635673,Verano
1320ANV011302,211.1,2025-09,Delicia Verano,23.37699350368616,Verano
1320ANV011302,211.1,2025-10,Delicia Verano,28.46066481048235,Verano
1320ANV011302,211.1,2025-11,Delicia Verano,22.26334274725541,Verano
1320ANV011302,211.1,2025-12,Delicia Verano,15.835864439366294,Verano
1320ANV013602,60.1,2025-01,Delicia Verano,12.909679345056569,Verano
1320ANV013602,60.1,2025-02,Delicia Verano,9.505723040265254,Verano
1320ANV013602,60.1,2025-03,Delicia Verano,10.99749065038726,Verano
1320ANV013602,60.1,2025-04,Delicia Verano,9.752481255662987,Verano
1320ANV013602,60.1,2025-05,Delicia Verano,10.176867647721975,Verano
1320ANV013602,60.1,2025-06,Delicia Verano,8.074579397218619,Verano
1320ANV013602,60.1,2025-07,Delicia Verano,12.404916716327634,Verano
1320ANV013602,60.1,2025-08,Delicia Verano,21.2511722133924,Verano
1320ANV013602,60.1,2025-09,Delicia Verano,24.67692404053609,Verano
1320ANV013602,60.1,2025-10,Delicia Verano,30.04328437532769,Verano
1320ANV013602,60.1,2025-11,Delicia Verano,23.501346217845,Verano
1320ANV013602,60.1,2025-12,Delicia Verano,16.716453457748926,Verano
1320ANV016210,54.9,2025-01,Delicia Verano,11.973535526558967,Verano
1320ANV016210,54.9,2025-02,Delicia Verano,8.816416696812032,Verano
1320ANV016210,54.9,2025-03,Delicia Verano,10.200008961170289,Verano
1320ANV016210,54.9,2025-04,Delicia Verano,9.045281270405525,Verano
1320ANV016210,54.9,2025-05,Delicia Verano,9.438893335158491,Verano
1320ANV016210,54.9,2025-06,Delicia Verano,7.489052259972658,Verano
1320ANV016210,54.9,2025-07,Delicia Verano,11.505375698105947,Verano
1320ANV016210,54.9,2025-08,Delicia Verano,19.71014605994164,Verano
1320ANV016210,54.9,2025-09,Delicia Verano,22.88747991240376,Verano
1320ANV016210,54.9,2025-10,Delicia Verano,27.86469928397156,Verano
1320ANV016210,54.9,2025-11,Delicia Verano,21.79714897171959,Verano
1320ANV016210,54.9,2025-12,Delicia Verano,15.50426188014271,Verano
1320ANV016211,0.0,2025-01,Delicia Verano,0.3129964134794407,Verano
1320ANV016211,0.0,2025-02,Delicia Verano,0.2304671665041168,Verano
1320ANV016211,0.0,2025-03,Delicia Verano,0.2666352152397175,Verano
1320ANV016211,0.0,2025-04,Delicia Verano,0.2364498430952014,Verano
1320ANV016211,0.0,2025-05,Delicia Verano,0.2467391318601316,Verano
1320ANV016211,0.0,2025-06,Delicia Verano,0.1957689516627833,Verano
1320ANV016211,0.0,2025-07,Delicia Verano,0.3007583951501079,Verano
1320ANV016211,0.0,2025-08,Delicia Verano,0.5152367078406795,Verano
1320ANV016211,0.0,2025-09,Delicia Verano,0.5982943893451553,Verano
1320ANV016211,0.0,2025-10,Delicia Verano,0.7284023101798647,Verano
1320ANV016211,0.0,2025-11,Delicia Verano,0.5697923923215672,Verano
1320ANV016211,0.0,2025-12,Delicia Verano,0.4052920168288256,Verano
1320ANV016212,140.2,2025-01,Delicia Verano,9.84515991489877,Verano
1320ANV016212,140.2,2025-02,Delicia Verano,7.249239964584038,Verano
1320ANV016212,140.2,2025-03,Delicia Verano,8.386889497540206,Verano
1320ANV016212,140.2,2025-04,Delicia Verano,7.437422337358154,Verano
1320ANV016212,140.2,2025-05,Delicia Verano,7.761067238509596,Verano
1320ANV016212,140.2,2025-06,Delicia Verano,6.157823388665731,Verano
1320ANV016212,140.2,2025-07,Delicia Verano,9.460218611085212,Verano
1320ANV016212,140.2,2025-08,Delicia Verano,16.206536446625012,Verano
1320ANV016212,140.2,2025-09,Delicia Verano,18.8190780648567,Verano
1320ANV016212,140.2,2025-10,Delicia Verano,22.91156357474847,Verano
1320ANV016212,140.2,2025-11,Delicia Verano,17.92256070393293,Verano
1320ANV016212,140.2,2025-12,Delicia Verano,12.748276165706695,Verano
1320ANV016213,0.0,2025-01,Delicia Verano,0.4552675105155501,Verano
1320ANV016213,0.0,2025-02,Delicia Verano,0.3352249694605335,Verano
1320ANV016213,0.0,2025-03,Delicia Verano,0.3878330403486801,Verano
1320ANV016213,0.0,2025-04,Delicia Verano,0.3439270445021112,Verano
1320ANV016213,0.0,2025-05,Delicia Verano,0.3588932827056461,Verano
1320ANV016213,0.0,2025-06,Delicia Verano,0.2847548387822303,Verano
1320ANV016213,0.0,2025-07,Delicia Verano,0.4374667565819751,Verano
1320ANV016213,0.0,2025-08,Delicia Verano,0.7494352114046249,Verano
1320ANV016213,0.0,2025-09,Delicia Verano,0.8702463845020441,Verano
1320ANV016213,0.0,2025-10,Delicia Verano,1.0594942693525304,Verano
1320ANV016213,0.0,2025-11,Delicia Verano,0.8287889342859159,Verano
1320ANV016213,0.0,2025-12,Delicia Verano,0.5895156608419282,Verano
1320ANV016215,219.7,2025-01,Delicia Verano,7.457850906632856,Verano
1320ANV016215,219.7,2025-02,Delicia Verano,5.491404030975366,Verano
1320ANV016215,219.7,2025-03,Delicia Verano,6.353189992211816,Verano
1320ANV016215,219.7,2025-04,Delicia Verano,5.6339548977502085,Verano
1320ANV016215,219.7,2025-05,Delicia Verano,5.879120587321865,Verano
1320ANV016215,219.7,2025-06,Delicia Verano,4.664640202801412,Verano
1320ANV016215,219.7,2025-07,Delicia Verano,7.166252306258481,Verano
1320ANV016215,219.7,2025-08,Delicia Verano,12.276685556822011,Verano
1320ANV016215,219.7,2025-09,Delicia Verano,14.25572358612411,Verano
1320ANV016215,219.7,2025-10,Delicia Verano,17.35584049983114,Verano
1320ANV016215,219.7,2025-11,Delicia Verano,13.57659872977116,Verano
