Month,Familia,Product_Code,Forecast_Product
2025-01,Krehuel,1123AN1050026,5.139346300907623
2025-01,Krehuel,1123AN1050027,6.1122079624682
2025-01,Krehuel,1123AN1050028,4.60669696439899
2025-01,Krehuel,1123AN1050030,7.1350765318660025
2025-01,Krehuel,1123AN1050036,6.493321214621603
2025-01,Krehuel,1123AN1050037,16.150715870580406
2025-01,Krehuel,1123AN1050041,3.760367933275031
2025-01,Krehuel,1123AN1050134,2.3715397201593484
2025-01,Krehuel,1123AN1050718,6.374365388402747
2025-01,Krehuel,1123AN1050829,5.331039447616989
2025-01,Krehuel,1123AN1050831,5.965975641065403
2025-01,Krehuel,1123AN1050888,6.0379552811341375
2025-01,Krehuel,1123AN1051777,6.075081621801168
2025-01,Krehuel,1123AN1051788,6.819123795985347
2025-01,Krehuel,1123AN1051799,7.157806944519287
2025-01,Krehuel,1123AN1053602,8.842130522127666
2025-01,Krehuel,1123AN1053902,3.567159425722113
2025-01,Krehuel,1123AN1055032,9.094438102579124
2025-01,Krehuel,1123AN1055502,5.75609816423341
2025-01,Krehuel,1123AN1056902,2.68218869308757
2025-01,Krehuel,1123AN1058003,5.0726704237913225
2025-01,Krehuel Estampado,1119AN1050472,3.642927467899728
2025-01,Krehuel Estampado,1119AN1050475,3.7505180877919413
2025-01,Krehuel Estampado,1119AN1050477,4.4104577351589676
2025-01,Krehuel Estampado,1119AN1050478,4.174819123986586
2025-01,Krehuel Estampado,1119AN1050481,3.902054172147171
2025-01,Krehuel Estampado,1119AN1050482,2.917069623838177
2025-01,Krehuel Estampado,1119AN1050487,3.402742774196689
2025-01,Krehuel Estampado,1119AN1050488,3.0079912744513146
2025-01,Krehuel Estampado,1119AN1050489,6.103115797406886
2025-01,Mandala,5526IMK010101,33.91377567870046
2025-01,Mandala,5526IMK010119,27.068890748374724
2025-01,Mandala,5526IMK010503,35.27760043789753
2025-01,Mandala,5526IMK010504,31.708925651331864
2025-01,Mandala,5526IMK010507,27.04767569656499
2025-01,Mandala,5526IMK013002,4.955229958416019
2025-01,Mandala,5526IMK013051,4.864308307802881
2025-01,Mandala,5526IMK013307,4.167242319768824
2025-01,Mandala,5526IMK013401,4.227856753510916
2025-01,Mandala,5526IMK013502,4.243010361946438
2025-01,Mandala,5526IMK013505,4.046013452284639
2025-01,Mandala,5526IMK013506,4.333932012559576
2025-01,Mandala,5526IMK013601,4.45516088004376
2025-01,Mandala,5526IMK013603,4.212703145075392
2025-01,Mandala,5526IMK013703,4.182395928204346
2025-01,Mandala,5526IMK013709,4.288471187253007
2025-01,Mandala,5526IMK017804,32.18626431705084
2025-01,Mandala,5526IMK017829,31.74680967242067
2025-01,Mandala,5526IMK017832,30.74667151567615
2025-01,Mandala,5526IMK017864,32.9500061822012
2025-01,Mandala,5526IMK017865,27.28861807068981
2025-01,Mosaico,5617IM8X10001,14.15650100046558
2025-01,Mosaico,5617IM8X10002,12.459296855687006
2025-01,Mosaico,5617IM8X10003,13.323052536511817
2025-01,Mosaico,5617IM8X10004,14.067094710695994
2025-01,Mosaico,5617IM8X10006,16.66896927907529
2025-01,Mosaico,5617IM8X10007,15.100570805998663
2025-01,Mosaico,5617IM8X10008,13.744322851019353
2025-01,Mosaico,5617IM8X10009,12.606286857511577
2025-01,Mosaico,5617IM8X10010,11.386421378451978
2025-01,Mosaico,5617IM8X10011,17.184191965883073
2025-01,Nako Melange,5614IM0D10091,38.53562625153497
2025-01,Nako Melange,5614IM0D10092,35.45338229574959
2025-01,Nako Melange,5614IM0D10093,31.525566989262035
2025-01,Nako Melange,5614IM0D10094,10.904536630202346
2025-01,Nako Melange,5614IM0D10095,21.66814470195433
2025-01,Nako Melange,5614IM0D10096,15.877950918740991
2025-01,Nako Melange,5614IM0D10097,14.118616979376773
2025-01,Nako Melange,5614IM0D10098,14.980857299358032
2025-01,Nako Melange,5614IM0D10099,11.892551900198445
2025-01,Sport Ukryl,5256IM0K10210,31.422522451900477
2025-01,Sport Ukryl,5256IM0K10290,50.06752227096796
2025-01,Sport Ukryl,5256IM0K10386,13.589756044977019
2025-01,Sport Ukryl,5256IM0K10432,11.774353754401366
2025-01,Sport Ukryl,5256IM0K10465,10.562065079559527
