Date,Año,Mes,RUPR,Super Familia,Familia,Descripción Producto,Product_Code,unidad,Sales,Year,Month,Quarter,DayOfWeek
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0018,1123AN1050018,KG,23.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c6702,1100AN1016702,KG,112.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0017,1123AN1050017,KG,31.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c6890,1100AN1016890,KG,43.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0001,1123AN1050001,KG,8.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c8003,1100AN1018003,KG,69.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel Estampado,Krehuel Estampado Acri Inv 100% 50g c0488,1119AN1050488,KG,1.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c8902,1100AN1018902,KG,302.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0006,1123AN1050006,KG,7.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c7802,1100AN1017802,KG,79.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0012,1123AN1050012,KG,26.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c7902,1100AN1017902,KG,68.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0011,1123AN1050011,KG,13.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0807,1100AN1010807,KG,70.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0811,1100AN1010811,KG,205.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0769,1100AN1010769,KG,60.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0772,1100AN1010772,KG,71.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0718,1150AN0T10718,KG,146.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0875,1100AN1010875,KG,70.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0712,1150AN0T10712,KG,115.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0769,1150AN0T10769,KG,152.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0740,1150AN0T10740,KG,140.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0880,1100AN1010880,KG,89.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0735,1150AN0T10735,KG,207.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0425,1150AN0T10425,KG,154.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0829,1100AN1010829,KG,111.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0041,1150AN0T10041,KG,108.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0831,1100AN1010831,KG,132.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0033,1150AN0T10033,KG,172.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c7865,5526IMK017865,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c7864,5526IMK017864,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c7829,5526IMK017829,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c7832,5526IMK017832,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c7804,5526IMK017804,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0022,1100AN1010022,KG,43.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0033,1100AN1010033,KG,120.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c0507,5526IMK010507,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0735,1100AN1010735,KG,113.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0740,1100AN1010740,KG,72.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0732,1100AN1010732,KG,3.5,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c0101,5526IMK010101,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c0119,5526IMK010119,KG,7.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c0503,5526IMK010503,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0718,1100AN1010718,KG,125.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Mandala,Mandala Acrílico 100% 100g c0504,5526IMK010504,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0728,1100AN1010728,KG,86.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c8003,1123AN1058003,KG,9.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c3602,1150AN0T13602,KG,311.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c3202,1150AN0T13202,KG,145.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c1102,1100AN1011102,KG,275.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c1302,1100AN1011302,KG,167.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c3916,1150AN0T13916,KG,122.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c6902,1123AN1056902,KG,5.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c2903,1150AN0T12903,KG,178.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0875,1150AN0T10875,KG,161.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0829,1150AN0T10829,KG,212.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0888,1100AN1010888,KG,172.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c1302,1150AN0T11302,KG,246.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0900,1100AN1010900,KG,28.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c1102,1150AN0T11102,KG,318.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c4850,1150AN0T14850,KG,142.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8404,5248IM0108404,KG,14.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c8902,1150AN0T18902,KG,439.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Vizon Anatolia,Vizon Anatolia 100% Acrilico Premium c81323,5605IMD181323,KG,30.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Vizon Anatolia,Vizon Anatolia 100% Acrilico Premium c81324,5605IMD181324,KG,28.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8488,5248IM0108488,KG,24.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c8003,1150AN0T18003,KG,162.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Vizon Anatolia,Vizon Anatolia 100% Acrilico Premium c81031,5605IMD181031,KG,20.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c3902,1123AN1053902,KG,8.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8239,5248IM0108239,KG,9.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Vizon Anatolia,Vizon Anatolia 100% Acrilico Premium c81490,5605IMD181490,KG,27.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Vizon Anatolia,Vizon Anatolia 100% Acrilico Premium c81327,5605IMD181327,KG,20.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8322,5248IM0108322,KG,15.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c6702,1150AN0T16702,KG,194.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c5502,1123AN1055502,KG,13.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c5032,1150AN0T15032,KG,176.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Bonbon Classic,Bonbon Classic 100% Acrilico 100g c8769,5248IM0108769,KG,28.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c5032,1123AN1055032,KG,9.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c7007,1150AN0T17007,KG,161.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Vizon Anatolia,Vizon Anatolia 100% Acrilico Premium c80838,5605IMD180838,KG,38.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c6902,1150AN0T16902,KG,111.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0811,1150AN0T10811,KG,281.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0807,1150AN0T10807,KG,130.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c0772,1150AN0T10772,KG,150.0,2022,1,1,5
2022-01-01,2022,1,R10,INVIERNO,Ukryl Etiqueta Dorada,Ukryl Acri Inv 100% 100g Etiq.Dorada c0882,1100AN1010882,KG,95.0,2022,1,1,5
2022-02-01,2022,2,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c6902,1150AN0T16902,KG,106.0,2022,2,1,1
2022-02-01,2022,2,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c0807,1153AN0T50807,KG,14.0,2022,2,1,1
2022-02-01,2022,2,R10,INVIERNO,Krehuel,Krehuel Acri Inv 100% 50g c0888,1123AN1050888,KG,8.0,2022,2,1,1
2022-02-01,2022,2,R10,INVIERNO,Super Economico 100 gr,Super Economico 100% Tes 100g c7007,1150AN0T17007,KG,117.0,2022,2,1,1
2022-02-01,2022,2,R10,INVIERNO,Super Económico 50g,50 gramos Super Economico 100%  c0769,1153AN0T50769,KG,11.0,2022,2,1,1
